restaurant_id,product_family_id,selling_price,units_sold,qsp_score,gap_percentage,month,day_of_week,is_weekend,week_of_year,price_scaled,units_ma_14,qsp_ma_14,price_volatility_14,units_ma_30,qsp_ma_30,price_volatility_30,units_ma_60,qsp_ma_60,price_volatility_60,units_trend_7,units_trend_14,rest_prod_units_ma,units_vs_rest_avg
1,7,6.16,52,0.89,3.08041319444446,1,2,0,5,0.999722183631255,57.0,0.84,2.0838515692432176,51.0,0.8550000000000001,2.1818318782224226,51.2,0.8558333333333333,2.2792966255721594,-0.5714285714285675,0.2153846153846141,40.0,1.0171369188839434
1,3,6.82,64,0.9,3.450413194444434,1,2,0,5,0.999722183631255,57.92857142857143,0.8471428571428571,2.1939477189319376,50.8,0.857,2.2246935989469203,52.1,0.8558333333333333,2.2758659120689675,2.392857142857141,-0.45934065934066204,30.0,1.0211413161158247
1,8,7.7,45,0.91,2.750413194444448,1,2,0,5,-0.999722183631255,57.42857142857143,0.8578571428571429,2.47019374601613,50.96666666666667,0.8576666666666667,2.344939378673822,52.56666666666667,0.8543333333333333,2.25880064170857,2.6428571428571437,0.514285714285712,59.0,1.0178021359947156
1,1,3.3,26,0.82,3.68041319444444,1,2,0,5,0.999722183631255,54.42857142857143,0.86,2.2611020360838374,50.06666666666667,0.8536666666666668,2.251501772125675,52.733333333333334,0.8535,2.288754601768972,1.4642857142857155,0.33406593406593194,21.0,1.0360978142913257
1,2,1.76,43,0.79,2.8204131944444626,1,2,0,5,-0.999722183631255,56.357142857142854,0.8621428571428572,2.2513780883501897,51.43333333333333,0.8526666666666666,2.2485718583800804,52.36666666666667,0.854,2.2320181387594986,4.357142857142858,-0.33626373626373857,21.0,1.0085675586346345
1,4,4.84,51,0.79,2.68041319444447,1,2,0,5,-0.999722183631255,53.714285714285715,0.8742857142857143,2.454642159637162,52.666666666666664,0.8556666666666667,2.3380967798027816,52.333333333333336,0.8543333333333333,2.2334786022406106,1.4285714285714255,-1.292307692307697,31.0,0.9849496528546927
1,7,6.16,39,0.89,2.620413194444449,2,3,0,5,0.999722183631255,54.5,0.87,2.083851569243218,53.6,0.8560000000000001,2.1818318782224226,51.71666666666667,0.8513333333333334,2.2792966255721594,2.428571428571428,0.20879120879120486,42.0,0.9491427398742561
1,3,6.82,74,0.89,2.790413194444445,2,3,0,5,0.999722183631255,53.642857142857146,0.8664285714285713,2.1939477189319376,53.56666666666667,0.8533333333333334,2.2246935989469203,51.4,0.8536666666666667,2.275865912068967,-2.4285714285714213,-0.7186813186813221,33.5,0.949733359053658
1,8,7.7,41,0.91,3.070413194444454,2,3,0,5,-0.999722183631255,52.42857142857143,0.8721428571428572,2.4701937460161303,54.0,0.8466666666666666,2.344939378673822,51.53333333333333,0.8546666666666667,2.2588006417085698,-6.178571428571429,0.10989010989010771,59.5,0.9421121831077203
1,1,3.3,62,0.88,3.440413194444428,2,3,0,5,0.999722183631255,55.142857142857146,0.8714285714285716,2.261102036083838,53.766666666666666,0.8493333333333334,2.251501772125675,52.0,0.8528333333333333,2.2887546017689715,-5.25,-0.06153846153846273,27.0,0.9462006286305897
1,2,1.76,27,0.84,2.260413194444456,2,3,0,5,-0.999722183631255,56.214285714285715,0.8707142857142857,2.25137808835019,54.233333333333334,0.8493333333333334,2.2485718583800804,51.733333333333334,0.853,2.232018138759498,-2.6428571428571437,0.29670329670329587,24.0,0.9380589171680915
1,4,4.84,59,0.82,2.780413194444452,2,3,0,5,-0.999722183631255,56.07142857142857,0.8742857142857143,2.4546421596371624,54.13333333333333,0.846,2.3380967798027816,51.18333333333333,0.8533333333333334,2.23347860224061,1.6785714285714266,0.41098901098900714,41.5,0.9397917526154074
1,7,6.16,61,0.91,2.330413194444434,2,4,0,5,0.999722183631255,53.57142857142857,0.8721428571428572,2.0838515692432185,54.36666666666667,0.8463333333333334,2.1818318782224226,51.13333333333333,0.8551666666666667,2.279296625572159,5.499999999999999,1.2571428571428567,53.666666666666664,0.8506894416411716
1,3,6.82,52,0.95,2.7004131944444563,2,4,0,5,0.999722183631255,53.142857142857146,0.8628571428571429,2.1939477189319385,54.666666666666664,0.8456666666666667,2.2246935989469203,50.86666666666667,0.8553333333333334,2.2758659120689666,0.07142857142857234,-0.24175824175824293,40.333333333333336,0.8460211093699507
1,8,7.7,28,0.77,3.54041319444446,2,4,0,5,-0.999722183631255,52.07142857142857,0.8528571428571429,2.4701937460161307,55.5,0.8496666666666667,2.344939378673822,50.4,0.8553333333333334,2.2588006417085698,-1.2142857142857129,-0.37142857142857255,53.0,0.8333183185888543
1,1,3.3,55,0.86,3.810413194444439,2,4,0,5,0.999722183631255,54.214285714285715,0.8428571428571427,2.2611020360838383,55.666666666666664,0.854,2.251501772125675,50.416666666666664,0.8545,2.2887546017689715,-5.7857142857142865,-1.4263736263736286,43.333333333333336,0.8308233983820651
1,2,1.76,38,0.89,2.3804131944444493,2,4,0,5,-0.999722183631255,55.642857142857146,0.8457142857142858,2.251378088350191,55.06666666666667,0.8583333333333333,2.2485718583800804,51.166666666666664,0.8551666666666667,2.2320181387594977,-2.3571428571428585,-0.6835164835164858,41.666666666666664,0.8398757891805839
1,4,4.84,35,0.92,2.450413194444452,2,4,0,5,-0.999722183631255,56.285714285714285,0.8521428571428571,2.454642159637163,53.166666666666664,0.859,2.3380967798027816,51.86666666666667,0.8550000000000001,2.23347860224061,-1.8928571428571457,-0.15824175824175948,35.666666666666664,0.8698895945530806
1,7,6.16,75,0.9,2.600413194444425,2,5,1,5,0.999722183631255,55.5,0.862142857142857,2.0838515692432193,53.6,0.856,2.1818318782224226,51.88333333333333,0.8531666666666666,2.279296625572159,1.7857142857142871,-0.5824175824175857,49.25,0.7905636088878939
1,3,6.82,28,0.83,2.880413194444458,2,5,1,5,0.999722183631255,54.92857142857143,0.8692857142857143,2.193947718931939,53.7,0.853,2.2246935989469203,51.333333333333336,0.8541666666666667,2.2758659120689666,0.5000000000000034,0.08131868131868024,47.25,0.7890914508109719
1,8,7.7,20,0.94,3.550413194444453,2,5,1,5,-0.999722183631255,51.92857142857143,0.8621428571428572,2.470193746016131,53.666666666666664,0.8536666666666667,2.344939378673822,51.13333333333333,0.856,2.2588006417085693,-1.6785714285714266,-0.2527472527472561,56.25,0.7895815605920388
1,1,3.3,55,0.8,3.550413194444453,2,5,1,5,0.999722183631255,52.07142857142857,0.8614285714285714,2.2611020360838388,55.233333333333334,0.852,2.251501772125675,51.05,0.8545,2.288754601768971,-2.10714285714286,0.11648351648351514,43.75,0.7671858686927817
1,2,1.76,28,0.8,2.440413194444434,2,5,1,5,-0.999722183631255,50.92857142857143,0.8642857142857142,2.251378088350191,55.06666666666667,0.8516666666666667,2.2485718583800804,51.38333333333333,0.8553333333333334,2.2320181387594977,-5.392857142857144,-0.3450549450549471,36.5,0.769507817654643
1,4,4.84,31,0.78,3.1104131944444524,2,5,1,5,-0.999722183631255,51.42857142857143,0.8585714285714285,2.4546421596371633,55.9,0.854,2.3380967798027816,51.06666666666667,0.8553333333333334,2.2334786022406097,-4.17857142857143,0.6593406593406563,45.5,0.7580365288635267
1,7,6.16,47,0.88,2.500413194444443,2,6,1,5,0.999722183631255,53.357142857142854,0.8664285714285713,2.08385156924322,55.7,0.859,2.1818318782224226,51.65,0.8516666666666667,2.2792966255721585,1.2499999999999987,-1.3032967032967078,52.6,0.8527674548033249
1,3,6.82,63,0.76,3.2604131944444386,2,6,1,5,0.999722183631255,53.642857142857146,0.8714285714285716,2.1939477189319394,55.233333333333334,0.8606666666666667,2.2246935989469203,51.416666666666664,0.8508333333333333,2.2758659120689666,-0.8214285714285735,-1.334065934065939,52.0,0.859972360186599
1,8,7.7,36,0.91,2.93041319444445,2,6,1,5,-0.999722183631255,50.857142857142854,0.8785714285714284,2.4701937460161316,54.1,0.8610000000000001,2.344939378673822,51.416666666666664,0.8495,2.2588006417085693,-0.32142857142857195,-1.010989010989014,55.8,0.8779874678841426
1,1,3.3,49,0.83,3.380413194444432,2,6,1,5,0.999722183631255,48.42857142857143,0.8771428571428572,2.261102036083839,53.333333333333336,0.8566666666666667,2.251501772125675,52.083333333333336,0.8510000000000001,2.288754601768971,-3.7500000000000013,-0.8659340659340684,41.0,0.8906083010943545
1,2,1.76,30,0.94,3.080413194444448,2,6,1,5,-0.999722183631255,47.785714285714285,0.8742857142857143,2.2513780883501915,54.86666666666667,0.853,2.2485718583800804,51.3,0.8533333333333333,2.2320181387594973,-7.321428571428573,-1.7032967032967052,38.4,0.8657193368286119
1,4,4.84,65,0.78,3.0504131944444435,2,6,1,5,-0.999722183631255,48.0,0.8700000000000001,2.4546421596371637,55.233333333333334,0.859,2.3380967798027816,51.88333333333333,0.8521666666666666,2.2334786022406097,-4.857142857142858,-0.004395604395606516,48.8,0.859972360186599
1,7,6.16,67,0.94,2.540413194444453,2,0,0,6,0.999722183631255,47.5,0.8728571428571429,2.0838515692432202,54.36666666666667,0.8670000000000001,2.1818318782224226,52.416666666666664,0.8501666666666666,2.2792966255721585,2.678571428571429,-1.2153846153846184,49.333333333333336,0.8782793694781825
1,3,6.82,56,0.93,3.2204131944444403,2,0,0,6,0.999722183631255,47.214285714285715,0.8714285714285713,2.19394771893194,54.93333333333333,0.8673333333333333,2.2246935989469203,52.18333333333333,0.8518333333333333,2.275865912068966,3.9285714285714266,-0.6219780219780244,55.0,0.8692196137206241
1,8,7.7,34,0.78,3.11041319444444,2,0,0,6,-0.999722183631255,46.642857142857146,0.8621428571428572,2.470193746016132,53.333333333333336,0.8666666666666667,2.344939378673822,53.06666666666667,0.8526666666666666,2.258800641708569,3.392857142857142,-1.5406593406593445,53.5,0.8952957132053774
1,1,3.3,31,0.91,3.7904131944444392,2,0,0,6,0.999722183631255,43.785714285714285,0.8592857142857142,2.26110203608384,54.233333333333334,0.8676666666666667,2.251501772125675,52.46666666666667,0.8501666666666667,2.2887546017689706,0.5000000000000014,-1.1846153846153864,46.0,0.8804385905607149
1,2,1.76,61,0.89,2.1704131944444423,2,0,0,6,-0.999722183631255,41.214285714285715,0.8492857142857143,2.2513780883501924,53.63333333333333,0.8670000000000001,2.2485718583800804,53.016666666666666,0.8514999999999999,2.2320181387594973,0.5357142857142844,-1.1538461538461564,42.166666666666664,0.8902879374529997
1,4,4.84,64,0.77,2.5104131944444483,2,0,0,6,-0.999722183631255,40.642857142857146,0.8385714285714286,2.454642159637164,54.03333333333333,0.8683333333333334,2.3380967798027816,53.05,0.8515,2.2334786022406092,-0.1785714285714308,-0.7186813186813212,47.833333333333336,0.8836974022689279
1,7,6.16,56,0.94,2.7004131944444563,2,1,0,6,0.999722183631255,42.42857142857143,0.8407142857142859,2.0838515692432207,52.2,0.865,2.1818318782224226,53.35,0.8536666666666668,2.279296625572158,2.0000000000000018,-0.26373626373626685,51.285714285714285,0.9602306469224727
1,3,6.82,35,0.8,3.030413194444432,2,1,0,6,0.999722183631255,43.42857142857143,0.8342857142857144,2.1939477189319403,52.96666666666667,0.862,2.2246935989469203,53.15,0.8538333333333333,2.275865912068966,0.5357142857142865,-0.32087912087912196,56.57142857142857,0.9463320390426865
1,8,7.7,43,0.95,2.71041319444445,2,1,0,6,-0.999722183631255,43.42857142857143,0.8407142857142856,2.4701937460161325,52.3,0.8606666666666667,2.344939378673822,53.5,0.8561666666666666,2.258800641708569,-3.4285714285714284,-1.1472527472527498,49.42857142857143,0.9583946769660237
1,1,3.3,49,0.77,3.040413194444425,2,1,0,6,0.999722183631255,42.57142857142857,0.8371428571428571,2.2611020360838405,52.766666666666666,0.8603333333333334,2.251501772125675,52.583333333333336,0.8571666666666666,2.2887546017689706,0.7857142857142868,0.5758241758241737,50.57142857142857,0.94991882655414
1,2,1.76,28,0.8,2.420413194444447,2,1,0,6,-0.999722183631255,40.5,0.8342857142857144,2.251378088350193,51.86666666666667,0.8636666666666667,2.2485718583800804,52.583333333333336,0.8543333333333333,2.232018138759497,2.7500000000000036,1.7428571428571416,41.0,0.9664016760602302
1,4,4.84,44,0.83,2.93041319444445,2,1,0,6,-0.999722183631255,40.357142857142854,0.8292857142857144,2.4546421596371646,52.43333333333333,0.863,2.3380967798027816,52.53333333333333,0.8546666666666667,2.2334786022406092,-1.0357142857142896,0.9164835164835133,50.714285714285715,0.9559576104715105
1,7,6.16,64,0.75,2.520413194444442,2,2,0,6,0.999722183631255,44.214285714285715,0.8371428571428572,2.083851569243221,51.03333333333333,0.8669999999999999,2.1818318782224226,52.916666666666664,0.8546666666666667,2.279296625572158,0.5000000000000019,0.9296703296703293,49.0,0.989529924299328
1,3,6.82,42,0.85,2.6104131944444307,2,2,0,6,0.999722183631255,44.214285714285715,0.8464285714285715,2.1939477189319407,50.53333333333333,0.8676666666666667,2.2246935989469203,53.35,0.8538333333333333,2.2758659120689657,-3.5357142857142847,0.11648351648351538,58.125,0.9993205939196455
1,8,7.7,61,0.8,3.040413194444438,2,2,0,6,-0.999722183631255,46.785714285714285,0.8550000000000001,2.470193746016133,49.166666666666664,0.863,2.344939378673822,53.333333333333336,0.8548333333333334,2.2588006417085684,-3.0714285714285676,-0.037362637362638944,49.875,1.0270977539439876
1,1,3.3,22,0.81,3.7904131944444392,2,2,0,6,0.999722183631255,48.214285714285715,0.8528571428571429,2.261102036083841,48.3,0.8613333333333333,2.251501772125675,53.583333333333336,0.8541666666666666,2.28875460176897,-3.999999999999998,0.36263736263736135,51.5,1.0455270077224075
1,2,1.76,61,0.86,2.8204131944444373,2,2,0,6,-0.999722183631255,47.92857142857143,0.8521428571428571,2.2513780883501933,47.4,0.8573333333333334,2.2485718583800804,53.833333333333336,0.8545,2.232018138759497,-4.928571428571433,0.17362637362637143,44.5,1.0653783675449886
1,4,4.84,33,0.91,3.1304131944444507,2,2,0,6,-0.999722183631255,48.857142857142854,0.8585714285714285,2.454642159637165,46.733333333333334,0.854,2.3380967798027816,53.63333333333333,0.8563333333333334,2.2334786022406092,1.607142857142858,1.4725274725274713,49.625,1.080576021911086
1,7,6.16,29,0.76,2.580413194444451,2,3,0,6,0.999722183631255,50.214285714285715,0.8592857142857142,2.0838515692432216,47.8,0.855,2.1818318782224226,52.766666666666666,0.8568333333333332,2.2792966255721576,2.107142857142854,-0.04175824175824389,47.111111111111114,0.8995627706533337
1,3,6.82,46,0.89,3.450413194444434,2,3,0,6,0.999722183631255,49.07142857142857,0.8585714285714287,2.1939477189319416,47.733333333333334,0.8563333333333334,2.2246935989469203,53.0,0.8561666666666667,2.2758659120689657,3.17857142857143,0.41098901098900986,59.888888888888886,0.9008191169179417
1,8,7.7,32,0.76,2.8404131944444244,2,3,0,6,-0.999722183631255,47.785714285714285,0.8542857142857142,2.4701937460161334,46.166666666666664,0.8613333333333333,2.344939378673822,53.71666666666667,0.8566666666666668,2.2588006417085684,-3.3571428571428568,-0.29230769230769305,52.77777777777778,0.9313877677739834
1,1,3.3,20,0.75,3.410413194444448,2,3,0,6,0.999722183631255,49.07142857142857,0.8592857142857142,2.2611020360838414,46.03333333333333,0.856,2.251501772125675,53.71666666666667,0.8576666666666667,2.28875460176897,-3.2142857142857135,-1.1186813186813236,49.666666666666664,0.934085428991405
1,2,1.76,48,0.94,2.850413194444417,2,3,0,6,-0.999722183631255,49.285714285714285,0.8485714285714286,2.2513780883501937,46.266666666666666,0.855,2.2485718583800804,54.0,0.8578333333333333,2.2320181387594964,-2.964285714285714,0.07032967032966911,43.44444444444444,0.9293747253301442
1,4,4.84,74,0.83,2.450413194444452,2,3,0,6,-0.999722183631255,49.0,0.8385714285714286,2.4546421596371655,44.666666666666664,0.8506666666666667,2.3380967798027816,54.35,0.8575,2.233478602240609,-0.10714285714285779,0.369230769230767,51.888888888888886,0.9626650149623517
1,7,6.16,45,0.77,3.0704131944444546,2,4,0,6,0.999722183631255,51.92857142857143,0.8257142857142857,2.083851569243222,45.56666666666667,0.8513333333333333,2.1818318782224226,53.78333333333333,0.8580000000000001,2.2792966255721576,0.285714285714285,-0.06373626373626554,49.3,1.1493895525335946
1,3,6.82,71,0.77,2.610413194444443,2,4,0,6,0.999722183631255,48.92857142857143,0.8285714285714286,2.193947718931942,44.63333333333333,0.8543333333333333,2.2246935989469203,54.18333333333333,0.8568333333333332,2.2758659120689653,-3.6071428571428563,-0.5208791208791229,58.5,1.1734240457644713
1,8,7.7,50,0.79,3.1404131944444447,2,4,0,6,-0.999722183631255,50.214285714285715,0.8278571428571428,2.470193746016134,45.46666666666667,0.853,2.344939378673822,54.016666666666666,0.8575,2.2588006417085684,-3.571428571428571,-0.3714285714285749,54.7,1.1519174798208252
1,1,3.3,70,0.81,3.08041319444446,2,4,0,6,0.999722183631255,47.142857142857146,0.8321428571428572,2.261102036083842,45.233333333333334,0.8513333333333333,2.251501772125675,53.9,0.856,2.2887546017689697,-3.0714285714285725,-0.013186813186814219,49.8,1.157859443048422
